State,Agency Type,Agency Name,Location,Population1,"Total
Offenses","Crimes
Against
Persons","Crimes
Against
Property","Crimes
Against
Society",Latitude,Longitude
MINNESOTA,Cities,Baxter,"Baxter, Minnesota",9024,461,88,272,101,46.3433,-94.2867
MINNESOTA,Cities,Bayport,"Bayport, Minnesota",3912,79,13,26,40,45.0214,-92.7811
MINNESOTA,Cities,Becker,"Becker, Minnesota",5033,167,35,75,57,45.3933,-93.8769
MINNESOTA,Cities,Belgrade/Brooten,"Belgrade, Minnesota",1368,30,9,4,17,45.4514,-95.0033
MINNESOTA,Cities,Belle Plaine,"Belle Plaine, Minnesota",7440,171,50,86,35,44.6227,-93.7686
MINNESOTA,Cities,Bemidji,"Bemidji, Minnesota",15317,"2,718",555,"1,751",412,47.4736,-94.8803
MINNESOTA,Cities,Benson,"Benson, Minnesota",3359,22,13,2,7,45.3150,-95.6000
MINNESOTA,Cities,Big Lake,"Big Lake, Minnesota",12625,163,48,69,46,45.3325,-93.7461
MINNESOTA,Cities,Blackduck,"Blackduck, Minnesota",829,2,1,1,0,47.7331,-94.5486
MINNESOTA,Cities,Blaine,"Blaine, Minnesota",71368,"2,933",234,"2,231",468,45.1608,-93.2350
MINNESOTA,Cities,Blooming Prairie,"Blooming Prairie, Minnesota",1941,34,15,7,12,43.8666,-93.0510
MINNESOTA,Cities,Bloomington,"Bloomington, Minnesota",88745,"6,275",716,"4,736",823,44.8336,-93.3100
MINNESOTA,Cities,Blue Earth,"Blue Earth, Minnesota",3251,40,19,13,8,43.6375,-94.1022
MINNESOTA,Cities,Bovey,"Bovey, Minnesota",808,13,4,7,2,47.2956,-93.4189
MINNESOTA,Cities,Braham,"Braham, Minnesota",1793,8,2,5,1,45.7228,-93.1708
MINNESOTA,Cities,Brainerd,"Brainerd, Minnesota",14398,"1,557",442,647,468,46.3581,-94.2008
MINNESOTA,Cities,Breckenridge,"Breckenridge, Minnesota",3352,209,21,79,109,46.2636,-96.5881
MINNESOTA,Cities,Breezy Point,"Breezy Point, Minnesota",2741,40,2,11,27,46.6167,-94.2169
MINNESOTA,Cities,Breitung Township,"Breitung Township, St. Louis County, Minnesota",522,27,4,22,1,47.8256,-92.2378
MINNESOTA,Cities,Brooklyn Center,"Brooklyn Center, Minnesota",32094,"2,107",354,"1,500",253,45.0749,-93.3296
MINNESOTA,Cities,Brooklyn Park,"Brooklyn Park, Minnesota",82682,"6,172","1,646","4,260",266,45.0942,-93.3561
MINNESOTA,Cities,Brownton,"Brownton, Minnesota",717,9,2,7,0,44.7319,-94.3503
MINNESOTA,Cities,Buffalo,"Buffalo, Minnesota",16531,241,25,173,43,45.1719,-93.8747
MINNESOTA,Cities,Buffalo Lake,"Buffalo Lake, Minnesota",646,12,2,3,7,44.7372,-94.6169
MINNESOTA,Cities,Burnsville,"Burnsville, Minnesota",63361,"3,190",520,"2,407",263,44.7678,-93.2775
MINNESOTA,Cities,Caledonia,"Caledonia, Minnesota",2807,0,0,0,0,43.6347,-91.4970
MINNESOTA,Cities,Callaway,"Callaway, Minnesota",170,20,0,5,15,46.9825,-95.9098
MINNESOTA,Cities,Cambridge,"Cambridge, Minnesota",10137,697,96,542,59,45.5728,-93.2244
MINNESOTA,Cities,Canby,"Canby, Minnesota",1682,23,12,9,2,44.7100,-96.2750
MINNESOTA,Cities,Cannon Falls,"Cannon Falls, Minnesota",4256,177,18,136,23,44.5069,-92.9056
MINNESOTA,Cities,Champlin,"Champlin, Minnesota",23038,666,110,414,142,45.1889,-93.3975
MINNESOTA,Cities,Chaska,"Chaska, Minnesota",28204,637,92,431,114,44.7894,-93.6019
MINNESOTA,Cities,Chatfield,"Chatfield, Minnesota",2994,4,0,3,1,43.8461,-92.1869
MINNESOTA,Cities,Chisholm,"Chisholm, Minnesota",4686,305,77,212,16,47.4892,-92.8839
MINNESOTA,Cities,Clearbrook,"Clearbrook, Minnesota",466,3,0,3,0,47.6944,-95.4275
MINNESOTA,Cities,Cleveland,"Cleveland, Minnesota",769,10,2,2,6,44.3256,-93.8378
MINNESOTA,Cities,Cloquet,"Cloquet, Minnesota",12747,389,96,236,57,46.7216,-92.4594
MINNESOTA,Cities,Cold Spring/Richmond,"Cold Spring, Minnesota",5730,194,21,73,100,45.4575,-94.4317
MINNESOTA,Cities,Columbia Heights,"Columbia Heights, Minnesota",22682,"1,097",240,754,103,45.0411,-93.2475
MINNESOTA,Cities,Comfrey,"Comfrey, Minnesota",379,1,1,0,0,44.1103,-94.9047
MINNESOTA,Cities,Coon Rapids,"Coon Rapids, Minnesota",63181,"2,329",352,"1,745",232,45.1200,-93.2875
MINNESOTA,Cities,Corcoran,"Corcoran, Minnesota",7295,46,5,38,3,45.0953,-93.5475
MINNESOTA,Cities,Cottage Grove,"Cottage Grove, Minnesota",40871,943,109,684,150,44.8278,-92.9439
MINNESOTA,Cities,Crookston,"Crookston, Minnesota",7214,486,163,191,132,47.7742,-96.6081
MINNESOTA,Cities,Crosby,"Crosby, Minnesota",2323,41,18,12,11,46.4822,-93.9578
MINNESOTA,Cities,Crosslake,"Crosslake, Minnesota",2494,70,6,34,30,46.6594,-94.1139
MINNESOTA,Cities,Crystal,"Crystal, Minnesota",22175,"1,178",158,880,140,45.0328,-93.3603
MINNESOTA,Cities,Cuyuna,"Cuyuna, Minnesota",330,0,0,0,0,46.5169,-93.9231
MINNESOTA,Cities,Dayton,"Dayton, Minnesota",9078,111,16,84,11,45.2000,-93.5000
MINNESOTA,Cities,Deephaven,"Deephaven, Minnesota",3770,43,4,35,4,44.9297,-93.5225
MINNESOTA,Cities,Deer River,"Deer River, Minnesota",902,29,12,9,8,47.3331,-93.7928
MINNESOTA,Cities,Deerwood,"Deerwood, Minnesota",598,8,3,4,1,46.4736,-93.9019
MINNESOTA,Cities,Detroit Lakes,"Detroit Lakes, Minnesota",9771,401,67,284,50,46.8172,-95.8453
MINNESOTA,Cities,Dilworth,"Dilworth, Minnesota",4641,481,60,350,71,46.8758,-96.7028
MINNESOTA,Cities,Duluth,"Duluth, Minnesota",86144,"5,004",912,"3,815",277,46.7869,-92.0981
MINNESOTA,Cities,Dundas,"Dundas, Minnesota",1751,77,7,62,8,44.4333,-93.2000
MINNESOTA,Cities,Eagan,"Eagan, Minnesota",68518,"2,718",315,"2,206",197,44.8178,-93.1669
MINNESOTA,Cities,Eagle Lake,"Eagle Lake, Minnesota",3275,60,15,41,4,44.1650,-93.8814
MINNESOTA,Cities,East Grand Forks,"East Grand Forks, Minnesota",9002,242,40,73,129,47.9300,-97.0242
MINNESOTA,Cities,East Range,"East Range, MINNESOTA",3650,39,18,18,3,#FIELD!,#FIELD!
MINNESOTA,Cities,Eden Prairie,"Eden Prairie, Minnesota",62008,"2,202",194,"1,686",322,44.8547,-93.4708
MINNESOTA,Cities,Eden Valley,"Eden Valley, Minnesota",1023,18,8,8,2,45.3261,-94.5461
MINNESOTA,Cities,Edina,"Edina, Minnesota",53206,"1,700",147,"1,409",144,44.8897,-93.3501
MINNESOTA,Cities,Elko New Market,"Elko New Market, Minnesota",4995,37,6,18,13,44.5647,-93.3269
MINNESOTA,Cities,Elk River,"Elk River, Minnesota",26519,"1,203",181,727,295,45.3172,-93.5811
MINNESOTA,Cities,Elmore,"Elmore, Minnesota",542,0,0,0,0,43.5050,-94.0880
MINNESOTA,Cities,Ely,"Ely, Minnesota",3212,81,31,47,3,47.9022,-91.8558
MINNESOTA,Cities,Emily,"Emily, Minnesota",872,0,0,0,0,46.7311,-93.9581
MINNESOTA,Cities,Eveleth,"Eveleth, Minnesota",3434,251,49,179,23,47.4625,-92.5400
MINNESOTA,Cities,Fairfax,"Fairfax, Minnesota",1235,33,16,10,7,44.5292,-94.7208
MINNESOTA,Cities,Fairmont,"Fairmont, Minnesota",10369,539,120,246,173,43.6522,-94.4611
MINNESOTA,Cities,Faribault,"Faribault, Minnesota",24417,"1,087",220,747,120,44.2950,-93.2688
MINNESOTA,Cities,Farmington,"Farmington, Minnesota",23551,456,113,288,55,44.6403,-93.1436
MINNESOTA,Cities,Fergus Falls,"Fergus Falls, Minnesota",14017,730,165,485,80,46.2830,-96.0776
MINNESOTA,Cities,Floodwood,"Floodwood, Minnesota",512,10,2,6,2,46.9292,-92.9197
MINNESOTA,Cities,Foley,"Foley, Minnesota",2681,167,55,112,0,45.6647,-93.9097
MINNESOTA,Cities,Forest Lake,"Forest Lake, Minnesota",20512,944,116,704,124,45.2761,-92.9847
MINNESOTA,Cities,Frazee,"Frazee, Minnesota",1311,15,5,8,2,46.7281,-95.7008
MINNESOTA,Cities,Fridley,"Fridley, Minnesota",31095,"2,355",316,"1,837",202,45.0861,-93.2633
MINNESOTA,Cities,Fulda,"Fulda, Minnesota",1393,22,8,13,1,43.8700,-95.5997
MINNESOTA,Cities,Gaylord,"Gaylord, Minnesota",2321,91,16,20,55,44.5531,-94.2203
MINNESOTA,Cities,Gilbert,"Gilbert, Minnesota",1665,96,21,64,11,47.4889,-92.4650
MINNESOTA,Cities,Glencoe,"Glencoe, Minnesota",5695,289,75,125,89,44.7692,-94.1517
MINNESOTA,Cities,Glenwood,"Glenwood, Minnesota",2671,79,17,53,9,45.6503,-95.3897
MINNESOTA,Cities,Glyndon,"Glyndon, Minnesota",1313,38,5,27,6,46.8752,-96.5790
MINNESOTA,Cities,Golden Valley,"Golden Valley, Minnesota",21424,709,67,609,33,45.0097,-93.3492
MINNESOTA,Cities,Goodhue,"Goodhue, Minnesota",1261,10,3,7,0,44.4005,-92.6238
MINNESOTA,Cities,Goodview,"Goodview, Minnesota",4137,11,7,2,2,44.0644,-91.7058
MINNESOTA,Cities,Grand Rapids,"Grand Rapids, Minnesota",11388,302,85,168,49,47.2372,-93.5303
MINNESOTA,Cities,Granite Falls,"Granite Falls, Minnesota",2681,82,17,34,31,44.8100,-95.5456
MINNESOTA,Cities,Hallock,"Hallock, Minnesota",879,5,0,4,1,48.7744,-96.9464
MINNESOTA,Cities,Hastings,"Hastings, Minnesota",21772,847,145,573,129,44.7353,-92.8527
MINNESOTA,Cities,Hawley,"Hawley, Minnesota",2227,41,9,32,0,46.8808,-96.3167
MINNESOTA,Cities,Hector,"Hector, Minnesota",1004,35,18,9,8,44.7439,-94.7156
MINNESOTA,Cities,Henderson,"Henderson, Minnesota",975,1,1,0,0,44.5283,-93.9078
MINNESOTA,Cities,Henning,"Henning, Minnesota",861,6,0,6,0,46.3216,-95.4453
MINNESOTA,Cities,Hermantown,"Hermantown, Minnesota",10218,663,63,535,65,46.8069,-92.2383
MINNESOTA,Cities,Heron Lake,"Heron Lake, Minnesota",602,0,0,0,0,43.7950,-95.3203
MINNESOTA,Cities,Hibbing,"Hibbing, Minnesota",15980,209,62,129,18,47.4172,-92.9383
MINNESOTA,Cities,Hill City,"Hill City, Minnesota",620,17,3,12,2,46.9933,-93.5986
MINNESOTA,Cities,Hokah,"Hokah, Minnesota",555,0,0,0,0,43.7594,-91.3465
MINNESOTA,Cities,Hopkins,"Hopkins, Minnesota",18125,981,234,670,77,44.9250,-93.4628
MINNESOTA,Cities,Houston,"Houston, Minnesota",976,10,2,8,0,43.7633,-91.5685
MINNESOTA,Cities,Howard Lake,"Howard Lake, Minnesota",2170,26,10,8,8,45.0608,-94.0733
MINNESOTA,Cities,Hutchinson,"Hutchinson, Minnesota",14628,564,155,312,97,44.8878,-94.3697
MINNESOTA,Cities,International Falls,"International Falls, Minnesota",5657,313,66,156,91,48.6017,-93.4037
MINNESOTA,Cities,Inver Grove Heights,"Inver Grove Heights, Minnesota",35294,"1,517",217,"1,180",120,44.8481,-93.0428
MINNESOTA,Cities,Isanti,"Isanti, Minnesota",7257,179,39,114,26,45.4903,-93.2478
MINNESOTA,Cities,Isle,"Isle, Minnesota",836,112,32,67,13,46.1381,-93.4708
MINNESOTA,Cities,Janesville,"Janesville, Minnesota",2457,57,14,34,9,44.1161,-93.7080
MINNESOTA,Cities,Jordan,"Jordan, Minnesota",6890,142,41,82,19,44.6683,-93.6325
MINNESOTA,Cities,Kasson,"Kasson, Minnesota",6997,157,42,91,24,44.0300,-92.7508
MINNESOTA,Cities,Keewatin,"Keewatin, Minnesota",968,24,2,14,8,47.3997,-93.0725
MINNESOTA,Cities,Kenyon,"Kenyon, Minnesota",1907,0,0,0,0,44.2722,-92.9856
MINNESOTA,Cities,La Crescent,"La Crescent, Minnesota",5222,38,10,18,10,43.8280,-91.3040
MINNESOTA,Cities,Lake City,"Lake City, Minnesota",5318,137,21,100,16,44.4494,-92.2669
MINNESOTA,Cities,Lake Crystal,"Lake Crystal, Minnesota",2536,31,20,9,2,44.1058,-94.2189
MINNESOTA,Cities,Lakefield,"Lakefield, Minnesota",1730,1,0,1,0,43.6775,-95.1717
MINNESOTA,Cities,Lake Park,"Lake Park, Minnesota",721,9,4,4,1,46.8864,-96.0945
MINNESOTA,Cities,Lake Park,"Lake Park, Minnesota",721,9,4,4,1,46.8864,-96.0945
MINNESOTA,Cities,Lakeville,"Lakeville, Minnesota",75548,"1,359",257,967,135,44.6497,-93.2425
MINNESOTA,Cities,Lamberton,"Lamberton, Minnesota",792,0,0,0,0,44.2292,-95.2672
MINNESOTA,Cities,Le Center,"Le Center, Minnesota",2485,17,10,7,0,44.3894,-93.7303
MINNESOTA,Cities,Lester Prairie,"Lester Prairie, Minnesota",1904,30,10,11,9,44.8839,-94.0417
MINNESOTA,Cities,Le Sueur,"Le Sueur, Minnesota",4174,134,33,50,51,44.4658,-93.9089
MINNESOTA,Cities,Lewiston,"Lewiston, Minnesota",1517,37,5,30,2,43.9844,-91.8694
MINNESOTA,Cities,Lino Lakes,"Lino Lakes, Minnesota",21997,496,62,361,73,45.1603,-93.0889
MINNESOTA,Cities,Litchfield,"Litchfield, Minnesota",6490,238,39,103,96,45.1272,-94.5281
MINNESOTA,Cities,Little Falls,"Little Falls, Minnesota",9025,401,75,293,33,45.9764,-94.3625
MINNESOTA,Cities,Long Prairie,"Long Prairie, Minnesota",3743,68,13,43,12,45.9747,-94.8656
MINNESOTA,Cities,Lonsdale,"Lonsdale, Minnesota",4908,47,5,20,22,44.4800,-93.4306
MINNESOTA,Cities,Madelia,"Madelia, Minnesota",2360,64,27,30,7,44.0508,-94.4183
MINNESOTA,Cities,Madison Lake,"Madison Lake, Minnesota",1264,14,3,10,1,44.2044,-93.8156
MINNESOTA,Cities,Mankato,"Mankato, Minnesota",44925,"3,120",859,"1,821",440,44.1677,-94.0034
MINNESOTA,Cities,Maple Grove,"Maple Grove, Minnesota",70935,"2,804",341,"2,063",400,45.0725,-93.4556
MINNESOTA,Cities,Mapleton,"Mapleton, Minnesota",2193,53,25,23,5,43.9289,-93.9561
MINNESOTA,Cities,Maplewood,"Maplewood, Minnesota",47144,"3,895",460,"3,148",287,44.9531,-92.9953
MINNESOTA,Cities,Marshall,"Marshall, Minnesota",13658,347,157,107,83,44.4469,-95.7883
MINNESOTA,Cities,McGregor,"McGregor, Minnesota",379,0,0,0,0,46.6063,-93.3065
MINNESOTA,Cities,Medina,"Medina, Minnesota",6753,69,11,46,12,45.0353,-93.5825
MINNESOTA,Cities,Melrose,"Melrose, Minnesota",3604,61,19,35,7,45.6747,-94.8075
MINNESOTA,Cities,Menahga,"Menahga, Minnesota",1359,7,3,4,0,46.7539,-95.0981
MINNESOTA,Cities,Mendota Heights,"Mendota Heights, Minnesota",11569,445,50,356,39,44.8869,-93.1350
MINNESOTA,Cities,Milaca,"Milaca, Minnesota",3092,199,33,133,33,45.7558,-93.6544
MINNESOTA,Cities,Minneapolis,Minneapolis,421690,"44,813","10,242","31,998","2,573",44.9819,-93.2692
MINNESOTA,Cities,Minneota,"Minneota, Minnesota",1367,8,6,2,0,44.5589,-95.9856
MINNESOTA,Cities,Minnesota Lake,"Minnesota Lake, Minnesota",644,0,0,0,0,43.8419,-93.8319
MINNESOTA,Cities,Minnetonka,"Minnetonka, Minnesota",52309,"1,658",159,"1,406",93,44.9133,-93.5033
MINNESOTA,Cities,Minnetrista,"Minnetrista, Minnesota",10959,172,31,108,33,44.9383,-93.7178
MINNESOTA,Cities,Montevideo,"Montevideo, Minnesota",5180,2,0,2,0,44.9425,-95.7236
MINNESOTA,Cities,Montgomery,"Montgomery, Minnesota",3498,15,12,1,2,44.4403,-93.5806
MINNESOTA,Cities,Moorhead,"Moorhead, Minnesota",44859,"2,378",450,"1,698",230,46.8739,-96.7672
MINNESOTA,Cities,Moose Lake,"Moose Lake, Minnesota",2565,38,14,24,0,46.4542,-92.7619
MINNESOTA,Cities,Morgan,"Morgan, Minnesota",883,17,5,11,1,44.4164,-94.9258
MINNESOTA,Cities,Motley,"Motley, Minnesota",678,73,9,55,9,46.3366,-94.6461
MINNESOTA,Cities,Mounds View,"Mounds View, Minnesota",14897,530,91,400,39,45.1050,-93.2086
MINNESOTA,Cities,Mountain Lake,"Mountain Lake, Minnesota",2009,28,12,13,3,43.9389,-94.9297
MINNESOTA,Cities,Nashwauk,"Nashwauk, Minnesota",962,16,7,4,5,47.3802,-93.1683
MINNESOTA,Cities,New Brighton,"New Brighton, Minnesota",26408,917,105,721,91,45.0629,-93.2061
MINNESOTA,Cities,New Hope,"New Hope, Minnesota",20877,"1,295",259,896,140,45.0333,-93.3833
MINNESOTA,Cities,New Prague,"New Prague, Minnesota",8354,227,45,155,27,44.5433,-93.5761
MINNESOTA,Cities,New Richland,"New Richland, Minnesota",1231,49,12,35,2,43.8944,-93.4944
MINNESOTA,Cities,New Ulm,"New Ulm, Minnesota",14067,94,23,42,29,44.3125,-94.4606
MINNESOTA,Cities,Nisswa,"Nisswa, Minnesota",2077,35,1,7,27,46.5081,-94.2942
MINNESOTA,Cities,North Branch,"North Branch, Minnesota",11439,340,104,190,46,45.5114,-92.9803
MINNESOTA,Cities,Northfield,"Northfield, Minnesota",20746,575,100,262,213,44.4583,-93.1611
MINNESOTA,Cities,North Mankato,"North Mankato, Minnesota",14403,446,142,246,58,44.1700,-94.0138
MINNESOTA,Cities,North St. Paul,"North St. Paul, Minnesota",15208,467,55,381,31,45.0128,-92.9983
MINNESOTA,Cities,Oakdale,"Oakdale, Minnesota",27681,"1,567",150,"1,264",153,44.9631,-92.9650
MINNESOTA,Cities,Oak Park Heights,"Oak Park Heights, Minnesota",4721,306,32,239,35,45.0314,-92.7931
MINNESOTA,Cities,Olivia,"Olivia, Minnesota",2327,112,42,43,27,44.7764,-94.9897
MINNESOTA,Cities,Onamia,"Onamia, Minnesota",806,95,28,48,19,46.0705,-93.6678
MINNESOTA,Cities,Orono,"Orono, Minnesota",19245,377,77,184,116,44.9711,-93.6039
MINNESOTA,Cities,Osakis,"Osakis, Minnesota",1729,23,8,15,0,45.8669,-95.1522
MINNESOTA,Cities,Osseo,"Osseo, Minnesota",2545,155,19,121,15,45.1194,-93.4025
MINNESOTA,Cities,Owatonna,"Owatonna, Minnesota",26394,824,242,427,155,44.0843,-93.2260
MINNESOTA,Cities,Parkers Prairie,"Parkers Prairie, Minnesota",1006,14,6,8,0,46.1531,-95.3289
MINNESOTA,Cities,Park Rapids,"Park Rapids, Minnesota",4186,324,74,217,33,46.9167,-95.0500
MINNESOTA,Cities,Paynesville,"Paynesville, Minnesota",2497,59,13,13,33,45.3805,-94.7120
MINNESOTA,Cities,Pelican Rapids,"Pelican Rapids, Minnesota",2571,23,15,8,0,46.5708,-96.0831
MINNESOTA,Cities,Pequot Lakes,"Pequot Lakes, Minnesota",2449,33,11,15,7,46.6031,-94.3094
MINNESOTA,Cities,Pierz,"Pierz, Minnesota",1407,57,5,49,3,45.9816,-94.1047
MINNESOTA,Cities,Pillager,"Pillager, Minnesota",513,5,0,5,0,46.3333,-94.4667
MINNESOTA,Cities,Pine River,"Pine River, Minnesota",902,40,7,19,14,46.7181,-94.4042
MINNESOTA,Cities,Plainview,"Plainview, Minnesota",3509,59,8,27,24,44.1650,-92.1717
MINNESOTA,Cities,Plymouth,"Plymouth, Minnesota",78585,"2,059",307,"1,572",180,45.0106,-93.4556
MINNESOTA,Cities,Preston,"Preston, Minnesota",1315,26,4,22,0,43.6695,-92.0820
MINNESOTA,Cities,Princeton,"Princeton, Minnesota",4949,244,53,146,45,45.5700,-93.5817
MINNESOTA,Cities,Prior Lake,"Prior Lake, Minnesota",28559,"1,184",206,806,172,44.7133,-93.4228
MINNESOTA,Cities,Proctor,"Proctor, Minnesota",3077,75,28,44,3,46.7472,-92.2256
MINNESOTA,Cities,Ramsey,"Ramsey, Minnesota",28562,502,83,383,36,45.2321,-93.4605
MINNESOTA,Cities,Red Wing,"Red Wing, Minnesota",16962,"1,165",278,682,205,44.5656,-92.5347
MINNESOTA,Cities,Redwood Falls,"Redwood Falls, Minnesota",5090,189,62,92,35,44.5394,-95.1169
MINNESOTA,Cities,Renville,"Renville, Minnesota",1286,44,34,8,2,44.7892,-95.2117
MINNESOTA,Cities,Rice,"Rice, Minnesota",2149,21,4,16,1,45.7500,-94.2167
MINNESOTA,Cities,Richfield,"Richfield, Minnesota",36079,"2,071",250,"1,505",316,44.8833,-93.2833
MINNESOTA,Cities,Robbinsdale,"Robbinsdale, Minnesota",13907,820,147,510,163,45.0322,-93.3386
MINNESOTA,Cities,Rochester,"Rochester, Minnesota",121534,"5,417","1,011","3,674",732,44.0234,-92.4630
MINNESOTA,Cities,Rogers,"Rogers, Minnesota",13438,826,158,489,179,45.1961,-93.5600
MINNESOTA,Cities,Roseau,"Roseau, Minnesota",2721,125,50,63,12,48.8461,-95.7628
MINNESOTA,Cities,Rosemount,"Rosemount, Minnesota",27503,690,94,340,256,44.7394,-93.1258
MINNESOTA,Cities,Roseville,"Roseville, Minnesota",42031,"4,074",360,"3,482",232,45.0061,-93.1567
MINNESOTA,Cities,Royalton,"Royalton, Minnesota",1266,78,3,73,2,45.8333,-94.3000
MINNESOTA,Cities,Rushford,"Rushford, Minnesota",1825,0,0,0,0,43.8114,-91.7525
MINNESOTA,Cities,Sartell,"Sartell, Minnesota",19607,697,88,549,60,45.6203,-94.2061
MINNESOTA,Cities,Sauk Centre,"Sauk Centre, Minnesota",4641,155,28,102,25,45.7364,-94.9542
MINNESOTA,Cities,Sauk Rapids,"Sauk Rapids, Minnesota",13860,417,80,302,35,45.5928,-94.1639
MINNESOTA,Cities,Savage,"Savage, Minnesota",33372,905,162,585,158,44.7792,-93.3364
MINNESOTA,Cities,Sebeka,"Sebeka, Minnesota",742,0,0,0,0,46.6300,-95.0889
MINNESOTA,Cities,Shakopee,"Shakopee, Minnesota",45122,"1,876",226,"1,389",261,44.7981,-93.5269
MINNESOTA,Cities,Sherburn,"Sherburn, Minnesota",1063,19,5,12,2,43.6522,-94.7269
MINNESOTA,Cities,Silver Bay,"Silver Bay, Minnesota",1865,19,10,9,0,47.2944,-91.2575
MINNESOTA,Cities,Slayton,"Slayton, Minnesota",1987,29,10,18,1,43.9878,-95.7558
MINNESOTA,Cities,Sleepy Eye,"Sleepy Eye, Minnesota",3411,31,14,8,9,44.2972,-94.7242
MINNESOTA,Cities,South Lake Minnetonka,"South Lake Tahoe, California",12391,198,30,129,39,38.9400,-119.9769
MINNESOTA,Cities,South St. Paul,"South St. Paul, Minnesota",20337,"1,196",209,797,190,44.8919,-93.0361
MINNESOTA,Cities,Spring Grove,"Spring Grove, Minnesota",1228,19,5,14,0,43.5611,-91.6361
MINNESOTA,Cities,Spring Lake Park,"Spring Lake Park, Minnesota",7163,325,79,235,11,45.1078,-93.2381
MINNESOTA,Cities,St. Anthony,"St. Anthony, Minnesota",11568,648,38,577,33,45.0203,-93.2178
MINNESOTA,Cities,Staples,"Staples, Minnesota",2971,97,29,59,9,46.3556,-94.7922
MINNESOTA,Cities,Starbuck,"Starbuck, Minnesota",1382,13,7,4,2,45.6144,-95.5311
MINNESOTA,Cities,St. Charles,"St. Charles, Minnesota",4001,67,18,44,5,43.9719,-92.0649
MINNESOTA,Cities,St. Cloud,"St. Cloud, Minnesota",68925,"6,091",980,"4,211",900,45.5539,-94.1703
MINNESOTA,Cities,St. Francis,"St. Francis, Minnesota",8502,257,43,180,34,45.3956,-93.3867
MINNESOTA,Cities,Stillwater,"Stillwater, Minnesota",19388,500,110,317,73,45.0565,-92.8222
MINNESOTA,Cities,St. James,"St. James, Minnesota",4677,207,57,127,23,43.9822,-94.6281
MINNESOTA,Cities,St. Joseph,"St. Joseph, Minnesota",6937,91,16,61,14,45.5656,-94.3131
MINNESOTA,Cities,St. Louis Park,"St. Louis Park, Minnesota",48311,"3,084",354,"2,520",210,44.9486,-93.3649
MINNESOTA,Cities,St. Paul,"Saint Paul, Minnesota",277533,"27,403","4,695","19,967","2,741",44.9442,-93.0936
MINNESOTA,Cities,St. Paul Park,"St. Paul Park, Minnesota",5429,157,22,91,44,44.8394,-92.9917
MINNESOTA,Cities,St. Peter,"St. Peter, Minnesota",11647,306,62,203,41,44.3258,-93.9558
MINNESOTA,Cities,Thief River Falls,"Thief River Falls, Minnesota",8625,341,58,244,39,48.1169,-96.1817
MINNESOTA,Cities,Tracy,"Tracy, Minnesota",2069,16,6,9,1,44.2333,-95.6192
MINNESOTA,Cities,Truman,"Truman, Minnesota",1084,17,8,9,0,43.8281,-94.4336
MINNESOTA,Cities,Twin Valley,"Twin Valley, Minnesota",720,8,6,2,0,47.2603,-96.2589
MINNESOTA,Cities,Two Harbors,"Two Harbors, Minnesota",3624,48,15,19,14,47.0253,-91.6739
MINNESOTA,Cities,Tyler,"Tyler, Minnesota",1109,2,2,0,0,44.2758,-96.1333
MINNESOTA,Cities,Verndale,"Verndale, Minnesota",508,1,1,0,0,46.4000,-95.0167
MINNESOTA,Cities,Virginia,"Virginia, Minnesota",8276,549,181,278,90,47.5233,-92.5367
MINNESOTA,Cities,Wabasha,"Wabasha, Minnesota",2494,115,31,60,24,44.3794,-92.0356
MINNESOTA,Cities,Wadena,"Wadena, Minnesota",4339,183,60,99,24,46.4425,-95.1361
MINNESOTA,Cities,Waite Park,"Waite Park, Minnesota",8349,"1,053",147,795,111,45.5503,-94.2242
MINNESOTA,Cities,Walker,"Walker, Minnesota",958,20,9,7,4,47.1014,-94.5872
MINNESOTA,Cities,Walnut Grove,"Walnut Grove, Minnesota",741,5,1,4,0,44.2236,-95.4689
MINNESOTA,Cities,Warroad,"Warroad, Minnesota",1815,32,15,14,3,48.9053,-95.3144
MINNESOTA,Cities,Waseca,"Waseca, Minnesota",9253,273,63,148,62,44.0776,-93.5075
MINNESOTA,Cities,Waterville,"Waterville, Minnesota",1740,11,4,6,1,44.2189,-93.5680
MINNESOTA,Cities,Wayzata,"Wayzata, Minnesota",5986,338,58,254,26,44.9742,-93.5067
MINNESOTA,Cities,Wells,"Wells, Minnesota",2420,12,9,2,1,43.7461,-93.7289
MINNESOTA,Cities,Westbrook,"Westbrook, Minnesota",769,1,0,1,0,44.0422,-95.4361
MINNESOTA,Cities,West Concord,"West Concord, Minnesota",848,9,4,4,1,44.1536,-92.8997
MINNESOTA,Cities,West St. Paul,"West St. Paul, Minnesota",21113,"1,653",179,"1,361",113,44.9075,-93.0875
MINNESOTA,Cities,Wheaton,"Wheaton, Minnesota",1400,35,9,21,5,45.8044,-96.4992
MINNESOTA,Cities,White Bear Lake,"White Bear Lake, Minnesota",27700,940,149,741,50,45.0847,-93.0100
MINNESOTA,Cities,Willmar,"Willmar, Minnesota",21097,"1,433",362,732,339,45.1219,-95.0433
MINNESOTA,Cities,Windom,"Windom, Minnesota",4850,173,73,88,12,43.8664,-95.1169
MINNESOTA,Cities,Winnebago,"Winnebago, Minnesota",1379,21,7,3,11,43.7678,-94.1658
MINNESOTA,Cities,Winona,"Winona, Minnesota",25936,"1,132",140,933,59,44.0479,-91.6404
MINNESOTA,Cities,Winsted,"Winsted, Minnesota",2197,37,11,21,5,44.9639,-94.0475
